104.05
111.03
106.04
105.09
116.49
111.05
114.38
110.20
108.77
110.67
114.07
112.41
113.42
110.71
98.87
119.67
106.78
116.22
109.64
106.30
108.82
117.43
111.05
114.27
104.65
120.91
106.51
107.33
101.79
112.40
