105.09
102.68
98.55
100.71
113.25
99.66
107.22
105.34
104.69
102.47
106.20
108.40
112.76
110.14
102.92
108.90
103.73
105.42
102.68
109.42
104.54
96.12
105.77
105.39
99.92
101.54
100.79
105.96
100.91
105.58
